page,table_index,rows,cols,csv_file,csv_path
390,0,11,18,page_0390_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0390_table_00.csv
390,1,19,18,page_0390_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0390_table_01.csv
391,0,6,15,page_0391_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0391_table_00.csv
391,1,17,15,page_0391_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0391_table_01.csv
391,2,3,15,page_0391_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0391_table_02.csv
392,0,7,12,page_0392_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0392_table_00.csv
392,1,10,12,page_0392_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0392_table_01.csv
392,2,8,15,page_0392_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0392_table_02.csv
393,0,6,16,page_0393_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0393_table_00.csv
393,1,10,16,page_0393_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0393_table_01.csv
396,0,6,16,page_0396_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0396_table_00.csv
396,1,4,5,page_0396_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0396_table_01.csv
399,0,6,15,page_0399_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0399_table_00.csv
400,1,9,3,page_0400_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0400_table_01.csv
405,0,12,5,page_0405_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0405_table_00.csv
406,0,13,9,page_0406_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0406_table_00.csv
409,0,5,5,page_0409_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0409_table_00.csv
412,0,2,5,page_0412_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0412_table_00.csv
413,0,3,3,page_0413_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0413_table_00.csv
415,0,6,7,page_0415_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0415_table_00.csv
421,0,2,9,page_0421_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0421_table_00.csv
421,1,6,9,page_0421_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0421_table_01.csv
426,0,7,6,page_0426_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0426_table_00.csv
427,0,18,6,page_0427_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0427_table_00.csv
441,0,23,9,page_0441_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0441_table_00.csv
442,0,10,25,page_0442_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0442_table_00.csv
442,14,18,9,page_0442_table_14.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0442_table_14.csv
443,0,25,9,page_0443_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0443_table_00.csv
444,0,10,24,page_0444_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0444_table_00.csv
