page,table_index,rows,cols,csv_file,csv_path
306,1,3,6,page_0306_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0306_table_01.csv
306,2,8,6,page_0306_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0306_table_02.csv
306,3,5,6,page_0306_table_03.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0306_table_03.csv
307,0,25,6,page_0307_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0307_table_00.csv
307,1,6,6,page_0307_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0307_table_01.csv
308,0,26,6,page_0308_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0308_table_00.csv
309,0,9,6,page_0309_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0309_table_00.csv
309,1,9,6,page_0309_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0309_table_01.csv
310,0,6,13,page_0310_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0310_table_00.csv
310,1,3,13,page_0310_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0310_table_01.csv
311,0,8,6,page_0311_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0311_table_00.csv
311,1,4,6,page_0311_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0311_table_01.csv
312,0,15,4,page_0312_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0312_table_00.csv
312,1,15,4,page_0312_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0312_table_01.csv
312,2,15,4,page_0312_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0312_table_02.csv
313,0,15,4,page_0313_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0313_table_00.csv
313,1,15,4,page_0313_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0313_table_01.csv
314,0,4,6,page_0314_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0314_table_00.csv
314,1,12,6,page_0314_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0314_table_01.csv
314,2,3,6,page_0314_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0314_table_02.csv
314,3,3,6,page_0314_table_03.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0314_table_03.csv
315,0,8,4,page_0315_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0315_table_00.csv
315,1,8,4,page_0315_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0315_table_01.csv
315,2,4,4,page_0315_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0315_table_02.csv
316,0,2,6,page_0316_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0316_table_00.csv
317,0,4,6,page_0317_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0317_table_00.csv
317,1,5,6,page_0317_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0317_table_01.csv
317,2,7,6,page_0317_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0317_table_02.csv
317,3,4,6,page_0317_table_03.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0317_table_03.csv
317,4,4,6,page_0317_table_04.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0317_table_04.csv
317,5,2,6,page_0317_table_05.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0317_table_05.csv
317,6,4,6,page_0317_table_06.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0317_table_06.csv
318,0,24,16,page_0318_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0318_table_00.csv
319,0,3,6,page_0319_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0319_table_00.csv
319,1,3,6,page_0319_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0319_table_01.csv
320,0,3,6,page_0320_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0320_table_00.csv
320,1,3,6,page_0320_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0320_table_01.csv
321,0,3,6,page_0321_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0321_table_00.csv
322,0,11,5,page_0322_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0322_table_00.csv
323,0,4,8,page_0323_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0323_table_00.csv
324,0,5,11,page_0324_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0324_table_00.csv
327,0,2,6,page_0327_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0327_table_00.csv
327,1,4,6,page_0327_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0327_table_01.csv
328,0,2,6,page_0328_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0328_table_00.csv
329,0,3,6,page_0329_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0329_table_00.csv
329,1,3,6,page_0329_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0329_table_01.csv
329,2,3,6,page_0329_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0329_table_02.csv
329,3,3,6,page_0329_table_03.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0329_table_03.csv
329,4,3,6,page_0329_table_04.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0329_table_04.csv
330,0,5,6,page_0330_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0330_table_00.csv
331,0,4,6,page_0331_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0331_table_00.csv
331,1,2,6,page_0331_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0331_table_01.csv
332,0,3,8,page_0332_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0332_table_00.csv
332,1,2,6,page_0332_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0332_table_01.csv
332,2,2,6,page_0332_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0332_table_02.csv
333,0,8,11,page_0333_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0333_table_00.csv
333,1,5,6,page_0333_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0333_table_01.csv
333,2,2,6,page_0333_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0333_table_02.csv
333,3,2,6,page_0333_table_03.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0333_table_03.csv
334,0,24,7,page_0334_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0334_table_00.csv
335,0,16,7,page_0335_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0335_table_00.csv
336,0,7,16,page_0336_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0336_table_00.csv
337,0,6,5,page_0337_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0337_table_00.csv
337,1,6,5,page_0337_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0337_table_01.csv
337,2,6,5,page_0337_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0337_table_02.csv
338,0,6,5,page_0338_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0338_table_00.csv
338,1,7,5,page_0338_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0338_table_01.csv
340,0,5,11,page_0340_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0340_table_00.csv
341,0,57,8,page_0341_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0341_table_00.csv
342,0,2,6,page_0342_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0342_table_00.csv
