page,table_index,rows,cols,csv_file,csv_path
485,1,6,3,page_0485_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\FRACTAL ANALYTICS LIMITED - RHP\dumped_tables\page_0485_table_01.csv
485,2,6,3,page_0485_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\FRACTAL ANALYTICS LIMITED - RHP\dumped_tables\page_0485_table_02.csv
485,3,6,3,page_0485_table_03.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\FRACTAL ANALYTICS LIMITED - RHP\dumped_tables\page_0485_table_03.csv
485,4,6,3,page_0485_table_04.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\FRACTAL ANALYTICS LIMITED - RHP\dumped_tables\page_0485_table_04.csv
486,0,2,4,page_0486_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\FRACTAL ANALYTICS LIMITED - RHP\dumped_tables\page_0486_table_00.csv
487,0,3,4,page_0487_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\FRACTAL ANALYTICS LIMITED - RHP\dumped_tables\page_0487_table_00.csv
487,1,2,4,page_0487_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\FRACTAL ANALYTICS LIMITED - RHP\dumped_tables\page_0487_table_01.csv
487,2,2,4,page_0487_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\FRACTAL ANALYTICS LIMITED - RHP\dumped_tables\page_0487_table_02.csv
488,0,3,4,page_0488_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\FRACTAL ANALYTICS LIMITED - RHP\dumped_tables\page_0488_table_00.csv
488,1,4,3,page_0488_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\FRACTAL ANALYTICS LIMITED - RHP\dumped_tables\page_0488_table_01.csv
488,2,4,5,page_0488_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\FRACTAL ANALYTICS LIMITED - RHP\dumped_tables\page_0488_table_02.csv
489,0,5,7,page_0489_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\FRACTAL ANALYTICS LIMITED - RHP\dumped_tables\page_0489_table_00.csv
489,1,5,7,page_0489_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\FRACTAL ANALYTICS LIMITED - RHP\dumped_tables\page_0489_table_01.csv
489,2,5,3,page_0489_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\FRACTAL ANALYTICS LIMITED - RHP\dumped_tables\page_0489_table_02.csv
490,0,2,4,page_0490_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\FRACTAL ANALYTICS LIMITED - RHP\dumped_tables\page_0490_table_00.csv
490,1,2,4,page_0490_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\FRACTAL ANALYTICS LIMITED - RHP\dumped_tables\page_0490_table_01.csv
490,2,2,4,page_0490_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\FRACTAL ANALYTICS LIMITED - RHP\dumped_tables\page_0490_table_02.csv
490,3,2,4,page_0490_table_03.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\FRACTAL ANALYTICS LIMITED - RHP\dumped_tables\page_0490_table_03.csv
491,0,2,4,page_0491_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\FRACTAL ANALYTICS LIMITED - RHP\dumped_tables\page_0491_table_00.csv
491,1,7,4,page_0491_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\FRACTAL ANALYTICS LIMITED - RHP\dumped_tables\page_0491_table_01.csv
491,2,3,4,page_0491_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\FRACTAL ANALYTICS LIMITED - RHP\dumped_tables\page_0491_table_02.csv
491,3,3,4,page_0491_table_03.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\FRACTAL ANALYTICS LIMITED - RHP\dumped_tables\page_0491_table_03.csv
491,4,2,4,page_0491_table_04.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\FRACTAL ANALYTICS LIMITED - RHP\dumped_tables\page_0491_table_04.csv
