page,table_index,rows,cols,csv_file,csv_path
351,0,5,4,page_0351_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0351_table_00.csv
351,1,4,3,page_0351_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0351_table_01.csv
352,0,20,2,page_0352_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0352_table_00.csv
353,0,11,2,page_0353_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0353_table_00.csv
356,0,8,5,page_0356_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0356_table_00.csv
356,1,8,5,page_0356_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0356_table_01.csv
357,0,8,5,page_0357_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0357_table_00.csv
358,0,8,5,page_0358_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0358_table_00.csv
360,0,8,9,page_0360_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0360_table_00.csv
361,0,25,6,page_0361_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0361_table_00.csv
362,0,8,9,page_0362_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0362_table_00.csv
366,0,10,5,page_0366_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0366_table_00.csv
374,0,16,9,page_0374_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0374_table_00.csv
374,1,11,9,page_0374_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0374_table_01.csv
375,0,7,9,page_0375_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0375_table_00.csv
375,1,12,9,page_0375_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0375_table_01.csv
376,0,31,9,page_0376_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0376_table_00.csv
381,0,7,5,page_0381_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0381_table_00.csv
383,0,2,2,page_0383_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0383_table_00.csv
384,0,8,5,page_0384_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0384_table_00.csv
387,0,12,3,page_0387_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0387_table_00.csv
388,0,20,9,page_0388_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0388_table_00.csv
