page,table_index,rows,cols,csv_file,csv_path
391,3,3,5,page_0391_table_03.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0391_table_03.csv
391,4,3,5,page_0391_table_04.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0391_table_04.csv
392,0,3,5,page_0392_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0392_table_00.csv
392,1,3,5,page_0392_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0392_table_01.csv
392,2,3,5,page_0392_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0392_table_02.csv
392,3,3,5,page_0392_table_03.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0392_table_03.csv
392,4,3,5,page_0392_table_04.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0392_table_04.csv
393,0,3,5,page_0393_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0393_table_00.csv
393,1,3,5,page_0393_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0393_table_01.csv
393,2,6,5,page_0393_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0393_table_02.csv
393,3,3,5,page_0393_table_03.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0393_table_03.csv
393,4,4,5,page_0393_table_04.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0393_table_04.csv
394,0,3,5,page_0394_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0394_table_00.csv
394,1,4,5,page_0394_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0394_table_01.csv
395,0,2,5,page_0395_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0395_table_00.csv
395,1,3,5,page_0395_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0395_table_01.csv
396,0,8,5,page_0396_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0396_table_00.csv
396,1,3,5,page_0396_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0396_table_01.csv
396,2,3,5,page_0396_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0396_table_02.csv
396,3,3,5,page_0396_table_03.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0396_table_03.csv
396,4,3,5,page_0396_table_04.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0396_table_04.csv
397,0,3,5,page_0397_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0397_table_00.csv
397,1,3,5,page_0397_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0397_table_01.csv
397,2,3,5,page_0397_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0397_table_02.csv
397,3,2,5,page_0397_table_03.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0397_table_03.csv
397,4,3,5,page_0397_table_04.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0397_table_04.csv
397,5,2,5,page_0397_table_05.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0397_table_05.csv
398,0,2,5,page_0398_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0398_table_00.csv
398,1,9,5,page_0398_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0398_table_01.csv
399,0,6,5,page_0399_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0399_table_00.csv
399,1,2,5,page_0399_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0399_table_01.csv
399,2,4,5,page_0399_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0399_table_02.csv
400,0,15,6,page_0400_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0400_table_00.csv
401,0,9,6,page_0401_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0401_table_00.csv
402,0,9,5,page_0402_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0402_table_00.csv
403,0,31,2,page_0403_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0403_table_00.csv
403,1,28,6,page_0403_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0403_table_01.csv
404,0,48,6,page_0404_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0404_table_00.csv
405,0,42,6,page_0405_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0405_table_00.csv
405,1,4,5,page_0405_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0405_table_01.csv
406,0,42,8,page_0406_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0406_table_00.csv
407,0,21,8,page_0407_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0407_table_00.csv
407,1,19,8,page_0407_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0407_table_01.csv
408,0,4,5,page_0408_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0408_table_00.csv
408,1,4,5,page_0408_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0408_table_01.csv
408,2,8,5,page_0408_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0408_table_02.csv
408,3,3,5,page_0408_table_03.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0408_table_03.csv
408,4,3,5,page_0408_table_04.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0408_table_04.csv
409,0,5,5,page_0409_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0409_table_00.csv
409,1,3,5,page_0409_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0409_table_01.csv
409,2,9,5,page_0409_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0409_table_02.csv
410,0,11,10,page_0410_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0410_table_00.csv
410,1,11,10,page_0410_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0410_table_01.csv
411,0,11,10,page_0411_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0411_table_00.csv
411,1,10,10,page_0411_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0411_table_01.csv
412,0,7,2,page_0412_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0412_table_00.csv
412,1,9,4,page_0412_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0412_table_01.csv
412,2,5,4,page_0412_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0412_table_02.csv
