page,table_index,rows,cols,csv_file,csv_path
308,3,3,5,page_0308_table_03.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0308_table_03.csv
309,0,3,5,page_0309_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0309_table_00.csv
309,1,3,5,page_0309_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0309_table_01.csv
309,2,3,5,page_0309_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0309_table_02.csv
309,3,2,5,page_0309_table_03.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0309_table_03.csv
309,4,2,5,page_0309_table_04.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0309_table_04.csv
309,5,2,5,page_0309_table_05.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0309_table_05.csv
309,6,3,5,page_0309_table_06.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0309_table_06.csv
310,0,3,5,page_0310_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0310_table_00.csv
310,1,3,5,page_0310_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0310_table_01.csv
310,2,3,5,page_0310_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0310_table_02.csv
310,3,3,5,page_0310_table_03.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0310_table_03.csv
311,0,3,5,page_0311_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0311_table_00.csv
311,1,3,5,page_0311_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0311_table_01.csv
311,2,3,5,page_0311_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0311_table_02.csv
312,0,2,3,page_0312_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0312_table_00.csv
313,0,5,5,page_0313_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0313_table_00.csv
313,1,5,5,page_0313_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0313_table_01.csv
314,0,5,5,page_0314_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0314_table_00.csv
314,1,5,5,page_0314_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0314_table_01.csv
315,0,17,4,page_0315_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0315_table_00.csv
316,0,2,5,page_0316_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0316_table_00.csv
316,1,2,5,page_0316_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0316_table_01.csv
317,0,15,5,page_0317_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0317_table_00.csv
319,0,5,5,page_0319_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0319_table_00.csv
319,1,3,5,page_0319_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0319_table_01.csv
321,0,3,5,page_0321_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0321_table_00.csv
322,0,2,5,page_0322_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0322_table_00.csv
322,1,2,5,page_0322_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0322_table_01.csv
323,0,2,5,page_0323_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0323_table_00.csv
324,0,5,2,page_0324_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0324_table_00.csv
324,1,3,2,page_0324_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0324_table_01.csv
325,0,2,7,page_0325_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0325_table_00.csv
326,0,2,7,page_0326_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0326_table_00.csv
326,1,3,5,page_0326_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0326_table_01.csv
327,0,2,12,page_0327_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0327_table_00.csv
328,0,3,4,page_0328_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0328_table_00.csv
329,0,3,5,page_0329_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0329_table_00.csv
329,1,3,5,page_0329_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0329_table_01.csv
330,0,4,5,page_0330_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0330_table_00.csv
