page,table_index,rows,cols,csv_file,csv_path
418,1,6,2,page_0418_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\SEDEMAC MECHATRONICS LIMITED - RHP\dumped_tables\page_0418_table_01.csv
418,2,6,2,page_0418_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\SEDEMAC MECHATRONICS LIMITED - RHP\dumped_tables\page_0418_table_02.csv
418,3,6,2,page_0418_table_03.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\SEDEMAC MECHATRONICS LIMITED - RHP\dumped_tables\page_0418_table_03.csv
418,4,5,2,page_0418_table_04.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\SEDEMAC MECHATRONICS LIMITED - RHP\dumped_tables\page_0418_table_04.csv
419,0,3,2,page_0419_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\SEDEMAC MECHATRONICS LIMITED - RHP\dumped_tables\page_0419_table_00.csv
424,0,2,4,page_0424_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\SEDEMAC MECHATRONICS LIMITED - RHP\dumped_tables\page_0424_table_00.csv
426,0,14,9,page_0426_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\SEDEMAC MECHATRONICS LIMITED - RHP\dumped_tables\page_0426_table_00.csv
427,0,14,11,page_0427_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\SEDEMAC MECHATRONICS LIMITED - RHP\dumped_tables\page_0427_table_00.csv
428,0,8,3,page_0428_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\SEDEMAC MECHATRONICS LIMITED - RHP\dumped_tables\page_0428_table_00.csv
428,1,5,3,page_0428_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\SEDEMAC MECHATRONICS LIMITED - RHP\dumped_tables\page_0428_table_01.csv
431,0,13,5,page_0431_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\SEDEMAC MECHATRONICS LIMITED - RHP\dumped_tables\page_0431_table_00.csv
437,0,9,3,page_0437_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\SEDEMAC MECHATRONICS LIMITED - RHP\dumped_tables\page_0437_table_00.csv
445,0,11,8,page_0445_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\SEDEMAC MECHATRONICS LIMITED - RHP\dumped_tables\page_0445_table_00.csv
445,1,4,6,page_0445_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\SEDEMAC MECHATRONICS LIMITED - RHP\dumped_tables\page_0445_table_01.csv
446,0,8,7,page_0446_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\SEDEMAC MECHATRONICS LIMITED - RHP\dumped_tables\page_0446_table_00.csv
446,1,23,7,page_0446_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\SEDEMAC MECHATRONICS LIMITED - RHP\dumped_tables\page_0446_table_01.csv
446,3,11,7,page_0446_table_03.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\SEDEMAC MECHATRONICS LIMITED - RHP\dumped_tables\page_0446_table_03.csv
447,0,11,9,page_0447_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\SEDEMAC MECHATRONICS LIMITED - RHP\dumped_tables\page_0447_table_00.csv
447,2,11,8,page_0447_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\SEDEMAC MECHATRONICS LIMITED - RHP\dumped_tables\page_0447_table_02.csv
447,3,11,7,page_0447_table_03.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\SEDEMAC MECHATRONICS LIMITED - RHP\dumped_tables\page_0447_table_03.csv
448,0,5,7,page_0448_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\SEDEMAC MECHATRONICS LIMITED - RHP\dumped_tables\page_0448_table_00.csv
448,1,6,7,page_0448_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\SEDEMAC MECHATRONICS LIMITED - RHP\dumped_tables\page_0448_table_01.csv
449,0,26,3,page_0449_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\SEDEMAC MECHATRONICS LIMITED - RHP\dumped_tables\page_0449_table_00.csv
451,0,30,5,page_0451_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\SEDEMAC MECHATRONICS LIMITED - RHP\dumped_tables\page_0451_table_00.csv
453,0,30,5,page_0453_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\SEDEMAC MECHATRONICS LIMITED - RHP\dumped_tables\page_0453_table_00.csv
455,0,9,5,page_0455_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\SEDEMAC MECHATRONICS LIMITED - RHP\dumped_tables\page_0455_table_00.csv
